,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Value,Churn Score,CLTV
5158,0,0,1,0,13,1,0,0,2,2,2,2,2,2,2,0,1,86.45,5950.2,0,54,5950
5159,1,0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,19.4,93.4,0,54,4402
5160,0,0,1,0,13,1,2,2,1,1,1,1,1,1,2,1,1,24.95,1614.9,0,72,6146
5161,1,0,1,1,4,1,0,1,2,0,0,0,0,0,0,0,0,75.0,1573.95,0,48,4040
5162,1,0,1,0,3,1,0,1,0,0,2,2,0,0,0,0,2,78.2,1468.75,0,79,2831
5163,1,0,0,0,5,1,0,1,0,0,0,2,2,2,0,1,2,94.2,2607.6,0,60,4561
5164,1,0,0,0,6,0,1,0,0,0,2,0,2,2,1,1,2,50.05,1523.4,0,35,4529
5165,0,0,1,0,9,1,2,0,0,0,2,2,0,2,1,1,3,69.55,3435.6,0,75,2478
5166,1,0,0,0,9,1,0,1,2,2,2,2,0,0,1,1,1,90.1,4549.45,0,25,6435
5167,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,44.65,322.5,0,65,4300
5168,1,0,1,1,13,1,0,1,2,0,2,0,0,0,2,0,1,80.35,5375.15,0,33,5954
5169,0,1,1,0,5,1,2,1,0,0,2,0,2,2,0,1,0,98.1,2510.7,0,38,3114
5170,1,0,0,0,11,0,1,0,0,0,2,2,2,2,2,0,1,53.35,3090.05,0,42,5461
5171,0,0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,2,19.55,61.05,0,46,3889
5172,1,0,1,1,3,1,0,0,2,0,0,0,0,0,1,1,0,48.95,955.6,0,35,2394
5173,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,2,54.2,140.4,0,68,3167
5174,0,0,0,0,11,1,2,2,1,1,1,1,1,1,2,0,2,24.45,1493.1,0,26,6196
5175,1,0,1,0,8,0,1,0,2,0,0,0,2,0,0,1,0,40.15,1626.05,0,68,4348
5176,1,0,1,0,13,1,2,2,1,1,1,1,1,1,2,0,1,25.6,1784.9,0,38,4879
5177,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,70.35,70.35,0,32,2722
5178,1,0,1,0,13,1,2,0,2,2,2,2,2,2,2,0,0,91.7,6075.9,0,39,5453
5179,0,0,0,0,12,1,2,1,0,0,2,0,0,2,0,0,3,89.2,5500.6,0,23,5536
5180,1,0,1,1,0,1,2,2,1,1,1,1,1,1,1,0,1,24.1,73.1,0,21,4463
5181,0,0,1,1,12,1,2,0,0,2,0,0,0,0,1,1,0,53.85,3399.85,0,36,4954
5182,0,1,1,0,10,1,2,1,2,2,2,2,2,2,1,1,0,115.6,6431.05,0,45,4337
5183,1,0,0,0,0,1,0,2,1,1,1,1,1,1,0,1,1,19.75,19.75,0,33,5809
5184,1,0,1,1,10,1,2,2,1,1,1,1,1,1,2,1,0,24.05,1230.9,0,41,4039
5185,0,0,0,1,3,1,2,2,1,1,1,1,1,1,2,0,1,25.3,454.65,0,78,3416
5186,1,0,0,0,0,1,0,1,0,2,0,0,0,2,0,0,2,84.3,235.05,0,43,5828
5187,0,0,1,1,14,1,2,0,2,2,2,2,2,2,2,0,1,89.75,6595.9,0,60,5096
5188,1,1,1,0,11,1,0,1,0,2,2,0,2,2,1,1,2,97.95,5867.0,0,29,6150
5189,0,0,1,1,2,1,0,2,1,1,1,1,1,1,1,1,3,20.0,196.35,0,72,5837
5190,1,0,1,1,12,1,0,1,0,2,2,2,2,2,1,0,1,103.9,6449.15,0,28,4079
5191,0,0,0,0,7,1,0,2,1,1,1,1,1,1,2,0,1,20.7,762.45,0,45,3733
5192,1,0,0,0,7,1,0,2,1,1,1,1,1,1,1,0,1,20.15,785.75,0,65,4422
5193,0,0,1,0,14,1,2,2,1,1,1,1,1,1,2,1,3,26.0,1776.0,0,20,5374
5194,1,1,1,0,14,1,2,0,0,2,2,2,2,0,2,0,1,77.35,5396.25,0,29,6202
5195,0,0,0,0,1,1,0,0,2,0,0,2,0,2,0,0,0,66.05,574.5,0,59,4157
5196,0,0,1,1,4,1,0,2,1,1,1,1,1,1,0,0,3,19.9,400.3,0,43,5657
5197,0,0,0,0,7,1,2,0,0,2,0,2,0,2,0,0,1,68.15,2656.3,0,66,3371
5198,1,0,0,1,3,1,0,0,0,2,2,2,2,2,1,0,2,80.85,1445.95,0,24,3913
5199,0,1,0,0,13,1,2,0,0,2,2,2,2,0,2,1,0,75.5,5212.65,0,62,6024
5200,0,0,0,0,5,1,0,1,0,0,0,0,0,2,0,1,2,80.6,2244.95,0,70,2951
5201,0,0,0,0,2,1,0,1,0,2,0,0,2,0,0,1,0,83.2,1130.0,0,36,4096
5202,1,0,1,1,14,1,2,0,2,2,2,2,2,2,2,1,0,87.55,6463.15,0,43,5341
5203,0,0,1,0,11,1,2,1,0,2,2,2,2,2,1,1,0,109.4,6252.7,0,65,6026
5204,0,0,1,0,9,0,1,0,2,2,0,0,2,0,0,0,2,45.55,2062.15,0,27,5565
5205,1,0,1,0,5,1,0,2,1,1,1,1,1,1,1,0,1,20.7,587.1,0,78,2492
5206,1,1,1,0,1,1,0,1,2,0,0,0,0,0,0,0,2,75.3,720.45,0,41,4254
5207,1,0,0,0,6,1,0,1,2,2,2,0,0,2,0,1,1,93.4,2979.3,0,66,3224
5208,1,0,0,0,2,1,0,1,2,0,0,0,0,0,0,1,1,73.75,956.65,0,78,2070
5209,0,0,0,0,8,1,0,1,0,2,2,0,2,0,0,1,1,88.15,3973.2,0,59,4112
5210,1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,0,3,49.2,447.9,0,22,2145
5211,0,0,1,0,13,1,0,2,1,1,1,1,1,1,2,0,3,19.65,1335.2,0,26,4994
5212,0,0,1,0,14,1,2,1,0,2,2,0,2,2,2,1,0,105.15,7555.0,0,32,5707
5213,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,49.0,49.0,0,45,5289
5214,1,0,1,0,3,0,1,0,0,2,0,0,2,2,0,1,3,49.8,836.35,0,24,5575
5215,1,0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,0,20.95,20.95,0,62,2285
5216,0,1,1,0,6,1,2,1,0,0,2,0,0,0,0,0,3,79.3,2570.0,0,27,5242
5217,1,0,1,1,8,1,0,2,1,1,1,1,1,1,1,0,0,19.5,798.2,0,72,2446
5218,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,44.15,44.15,0,64,3103
5219,1,0,1,1,12,1,2,1,2,2,0,0,2,2,0,1,2,105.5,6487.2,0,56,4271
5220,0,0,0,1,3,1,2,1,0,2,2,2,0,0,0,1,1,92.7,1556.85,0,41,2347
5221,0,0,1,1,14,1,2,2,1,1,1,1,1,1,2,1,0,26.25,1988.05,0,36,5098
5222,1,0,1,1,11,1,2,1,0,2,0,2,2,0,0,1,1,96.95,5432.2,0,66,6484
5223,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,1,20.45,147.55,0,41,2392
5224,1,0,1,0,14,1,2,1,2,2,2,2,2,2,2,1,0,115.8,8424.9,0,80,6479
5225,1,0,0,0,3,1,0,1,2,2,2,2,2,2,0,1,0,108.2,2203.7,0,67,2102
5226,1,0,1,1,3,1,0,2,1,1,1,1,1,1,2,0,3,20.2,387.4,0,60,4821
5227,1,0,0,0,10,0,1,0,0,0,2,2,2,2,1,0,1,54.9,3045.75,0,80,5677
5228,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,0,20.15,130.5,0,76,5761
5229,1,0,1,1,1,1,2,1,0,0,2,0,2,0,1,1,2,90.35,767.9,0,27,2993
5230,0,0,1,1,1,1,2,0,0,2,0,0,0,0,0,0,2,55.75,446.8,0,38,5681
5231,0,0,1,1,14,1,2,1,2,2,2,2,2,2,2,0,0,114.6,8100.25,0,71,4071
5232,0,0,1,0,14,0,1,0,2,2,2,2,2,2,1,0,0,66.8,4689.15,0,42,4698
5233,1,0,1,0,13,1,0,1,0,2,0,2,2,2,1,1,2,100.3,6754.35,0,39,5757
5234,1,0,0,0,6,1,2,1,0,2,0,2,2,2,0,1,2,105.35,3540.65,0,74,5503
5235,1,0,0,0,5,1,0,1,0,2,2,2,0,0,1,1,2,85.2,2184.6,0,52,5156
5236,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,18.95,130.55,0,26,4097
5237,0,0,1,0,3,1,0,1,0,0,0,0,0,0,0,1,0,69.8,1540.35,0,33,5456
5238,0,0,1,0,11,1,2,1,0,2,2,0,2,2,0,1,2,106.15,6411.25,0,32,4115
5239,1,0,1,1,14,1,0,2,1,1,1,1,1,1,2,0,2,20.55,1432.55,0,41,5809
5240,0,1,1,0,14,1,2,1,0,2,2,0,2,2,1,1,1,105.75,7629.85,0,53,5832
5241,1,0,0,0,0,1,2,2,1,1,1,1,1,1,0,0,3,25.25,101.9,0,43,3962
5242,1,0,1,1,3,1,0,2,1,1,1,1,1,1,0,0,2,19.75,313.4,0,68,3677
5243,0,1,1,0,12,1,2,1,2,0,2,0,2,2,1,1,2,104.85,6312.9,0,68,5061
5244,0,0,0,0,1,1,0,0,0,0,0,2,0,2,0,1,3,60.95,629.55,0,28,4323
5245,1,0,0,0,6,1,2,1,0,2,0,0,0,0,0,1,2,81.15,2640.55,0,25,3031
5246,0,0,1,0,14,1,0,2,1,1,1,1,1,1,2,0,1,19.1,1372.45,0,72,4241
5247,1,0,0,0,11,1,0,2,1,1,1,1,1,1,2,0,3,20.8,1212.25,0,80,4758
5248,1,0,1,1,13,1,2,0,2,2,2,2,2,2,2,1,1,90.15,6237.05,0,49,5824
5249,0,0,1,0,14,1,2,0,2,2,2,2,2,2,2,0,2,90.1,6310.9,0,80,5054
5250,1,1,0,0,13,1,2,0,2,0,2,2,0,2,2,0,1,74.1,5031.0,0,34,4204
5251,0,0,1,1,14,1,2,1,2,2,2,2,2,2,2,1,0,118.75,8672.45,0,49,5475
5252,0,0,1,0,5,1,0,1,0,0,0,2,0,2,0,0,1,85.9,2196.45,0,67,4038
5253,0,0,1,0,6,1,2,1,0,0,2,2,0,2,0,1,1,95.0,3008.15,0,76,4639
5254,0,0,1,1,1,1,0,2,1,1,1,1,1,1,2,0,3,20.15,220.8,0,74,2836
5255,0,1,0,0,11,1,2,1,2,0,2,2,0,2,2,0,1,101.3,5779.6,0,48,4421
5256,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,2,21.2,222.65,0,34,2066
5257,0,0,1,1,7,1,2,2,1,1,1,1,1,1,1,1,3,24.2,914.6,0,67,3109
5258,0,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,0,20.3,246.3,0,72,4188
5259,0,0,1,1,13,1,2,0,0,2,2,2,2,2,2,0,0,85.3,5560.0,0,43,4732
5260,1,0,0,0,3,1,2,1,0,0,2,0,2,0,1,1,1,89.6,1633.0,0,36,2269
5261,1,0,0,0,3,1,2,0,2,0,0,0,0,0,0,0,3,56.25,969.85,0,47,2277
5262,0,0,1,1,10,1,0,0,0,0,2,0,0,0,1,1,0,50.95,2610.65,0,73,4298
5263,1,0,1,1,11,1,2,1,2,2,2,2,2,2,2,0,3,115.85,6567.9,0,75,4937
5264,1,0,0,0,8,1,2,1,0,0,2,2,2,2,0,1,0,103.65,4747.85,0,21,2183
5265,0,0,0,0,13,1,2,2,1,1,1,1,1,1,2,1,3,26.1,1759.55,0,42,6466
5266,1,0,1,0,0,0,1,0,2,0,0,2,0,0,0,0,3,35.1,101.1,0,35,3610
5267,1,1,0,0,12,1,0,1,0,2,2,0,2,2,0,1,0,99.1,6496.15,0,52,4574
5268,1,0,1,0,12,1,2,0,0,2,0,2,0,2,2,0,3,67.25,4234.15,0,36,6438
5269,0,0,1,1,2,1,2,2,1,1,1,1,1,1,2,0,3,25.0,300.7,0,65,5409
5270,1,0,0,1,0,1,0,0,0,0,0,2,0,2,0,1,3,59.55,59.55,0,47,5824
5271,1,0,0,0,10,1,2,0,0,0,2,0,2,2,2,1,0,77.8,4323.35,0,59,6483
5272,1,0,1,1,4,1,2,0,0,0,0,2,0,0,1,1,3,55.1,1466.1,0,40,2499
5273,0,0,1,0,14,1,2,2,1,1,1,1,1,1,2,1,1,24.15,1776.45,0,68,5613
5274,0,0,0,1,12,0,1,0,0,2,0,2,2,0,2,0,3,45.25,2933.95,0,37,5712
5275,1,0,1,1,1,1,0,2,1,1,1,1,1,1,0,0,3,20.25,144.35,0,45,4954
5276,0,0,1,0,14,1,2,0,2,2,0,2,0,0,2,0,0,64.75,4804.75,0,30,4675
5277,1,0,1,0,4,1,0,0,0,0,0,0,2,0,0,0,0,54.6,1125.2,0,43,5763
5278,0,0,0,0,0,1,0,2,1,1,1,1,1,1,0,1,0,20.7,39.85,0,46,2107
5279,1,1,0,0,0,1,0,1,0,0,2,0,2,2,0,1,2,94.75,422.4,0,44,2757
5280,1,0,1,0,14,1,2,1,2,2,2,2,2,2,2,0,1,115.8,8332.15,0,41,5130
5281,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,2,49.45,314.6,0,60,3672
5282,1,0,0,0,10,1,0,1,0,0,2,0,0,2,0,1,1,83.8,4331.4,0,40,6339
5283,1,1,1,0,13,1,2,1,0,2,2,0,0,2,0,1,0,95.35,6382.0,0,21,6132
5284,0,1,0,0,1,1,0,1,0,0,2,0,0,0,0,1,0,74.05,600.15,0,79,4899
5285,0,1,0,0,12,1,2,1,0,0,2,0,0,2,0,1,0,89.6,5538.8,0,38,4438
5286,1,0,0,0,11,1,2,1,2,2,2,2,2,2,1,1,1,116.6,7049.5,0,74,5680
5287,0,0,1,0,2,1,0,0,2,0,0,2,0,0,0,0,0,54.2,690.5,0,31,4474
5288,0,0,0,0,2,1,0,2,1,1,1,1,1,1,0,1,3,19.3,279.3,0,23,5917
5289,1,0,0,0,4,1,2,0,2,2,2,0,0,0,0,0,3,65.05,1427.55,0,30,4709
5290,0,0,1,1,14,1,2,2,1,1,1,1,1,1,2,1,0,24.05,1709.15,0,36,4755
5291,0,0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,0,18.75,53.15,0,23,5355
5292,0,0,1,1,7,1,0,2,1,1,1,1,1,1,2,0,0,20.15,777.35,0,29,3556
5293,1,0,1,1,8,1,0,2,1,1,1,1,1,1,1,0,0,20.0,860.85,0,72,3743
5294,1,1,1,0,14,1,0,0,2,2,0,2,2,0,1,1,0,71.0,5012.1,0,55,5247
5295,1,1,0,0,5,1,2,1,0,0,0,0,2,2,0,1,2,93.6,2404.1,0,54,4030
5296,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,24.4,24.4,0,61,5092
5297,1,0,0,0,0,1,2,0,0,0,0,2,2,0,0,1,3,65.25,209.9,0,43,2562
5298,1,0,0,0,2,1,0,0,0,0,0,2,0,0,0,1,3,50.55,610.75,0,29,5530
5299,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,3,70.7,70.7,0,28,4056
5300,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,3,45.25,155.35,0,57,2776
5301,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,70.3,144.0,0,37,2980
5302,1,0,1,0,14,1,2,1,2,2,0,2,2,2,2,1,1,108.95,7875.0,0,21,5758
5303,0,0,1,1,7,1,2,2,1,1,1,1,1,1,0,0,3,26.45,911.6,0,72,5359
5304,0,0,0,0,4,1,0,2,1,1,1,1,1,1,1,1,1,19.65,478.1,0,58,5916
5305,0,0,1,1,8,1,0,2,1,1,1,1,1,1,1,1,2,19.05,761.85,0,80,5091
5306,0,0,0,0,6,1,2,0,2,0,0,0,2,2,1,0,3,74.75,2282.95,0,66,2830
5307,0,0,1,1,4,1,2,1,0,0,0,0,0,0,0,1,0,75.8,1615.1,0,37,4479
5308,1,0,1,0,8,0,1,0,0,0,0,0,0,0,0,1,1,25.1,1097.15,0,57,4959
5309,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,44.45,369.3,0,65,4909
5310,0,0,1,1,12,1,2,1,2,0,2,0,2,2,2,1,1,104.3,6725.3,0,76,4997
5311,0,0,1,1,13,1,2,0,2,2,2,2,2,2,2,1,0,89.0,6293.2,0,46,5650
5312,1,0,0,1,4,1,0,2,1,1,1,1,1,1,0,0,1,20.15,432.5,0,78,2722
5313,0,0,1,1,13,0,1,0,2,2,0,0,0,0,2,0,0,36.15,2434.45,0,39,6314
5314,0,0,0,0,4,1,0,2,1,1,1,1,1,1,0,1,1,19.2,532.1,0,23,2159
5315,0,0,1,0,3,1,0,2,1,1,1,1,1,1,0,0,0,19.25,375.25,0,68,4137
5316,0,0,0,1,0,1,0,0,2,0,0,0,0,2,0,1,1,61.2,125.95,0,31,5056
5317,1,0,0,0,10,1,0,2,1,1,1,1,1,1,2,0,3,20.45,1042.65,0,65,6097
5318,0,0,1,1,9,0,1,0,2,2,0,0,0,0,0,0,0,35.05,1620.25,0,33,4829
5319,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,3,44.0,659.35,0,24,5611
5320,1,0,1,1,5,1,0,0,0,0,2,0,0,0,1,0,3,50.35,1285.8,0,48,3386
5321,1,0,0,1,3,1,0,2,1,1,1,1,1,1,0,1,2,20.0,377.55,0,31,5188
5322,0,0,1,0,14,1,2,0,2,2,0,2,2,2,2,1,0,86.4,6058.95,0,27,6114
5323,1,1,0,0,3,1,2,0,2,2,0,0,0,0,0,1,1,58.4,964.9,0,54,2812
5324,1,0,0,0,4,1,2,1,0,0,0,0,2,2,0,1,2,94.1,2322.85,0,69,3192
5325,0,0,1,0,9,1,2,1,0,2,2,2,2,2,2,1,1,108.9,4854.3,0,45,5119
5326,0,1,0,0,14,1,2,1,2,2,2,2,0,2,2,1,0,107.4,7748.75,0,56,5294
5327,0,1,1,0,13,1,2,1,2,0,0,0,0,2,0,1,2,90.85,6470.1,0,64,5129
5328,0,0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,2,19.9,57.4,0,40,2822
5329,1,0,1,0,6,1,0,0,0,0,2,2,0,2,0,1,1,66.4,2019.8,0,79,3282
5330,0,0,1,1,3,1,0,1,2,0,2,0,2,2,0,0,0,100.7,1522.7,0,72,3337
5331,1,0,0,1,10,1,2,2,1,1,1,1,1,1,2,0,1,25.6,1334.5,0,76,5662
5332,1,0,1,1,2,1,0,2,1,1,1,1,1,1,0,1,3,19.85,252.0,0,31,2928
5333,0,0,0,0,6,1,0,2,1,1,1,1,1,1,1,0,3,20.75,700.45,0,67,4261
5334,0,0,0,0,11,1,0,1,0,0,2,0,2,2,2,0,2,95.8,5655.45,0,45,5470
5335,1,0,1,0,14,1,0,1,0,0,2,0,2,2,0,1,2,94.65,6747.35,0,20,5943
5336,0,0,1,0,9,1,2,1,2,2,2,2,0,2,2,0,1,106.65,5174.35,0,57,5948
5337,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,45.85,105.6,0,65,2245
5338,1,1,0,0,4,1,2,1,0,2,2,0,2,2,0,1,2,104.35,2271.85,0,22,4934
5339,1,1,0,0,10,0,1,0,0,2,2,0,2,2,1,1,2,55.45,2966.95,0,58,4521
5340,1,0,0,0,0,1,2,0,2,2,0,0,0,0,0,0,2,61.15,61.15,0,28,4592
5341,1,0,0,0,1,1,0,1,2,2,0,0,0,0,0,1,2,78.95,494.95,0,35,4093
5342,1,0,0,1,9,1,2,1,2,2,2,0,2,2,1,1,1,109.2,5290.45,0,44,6005
5343,0,0,1,1,11,1,0,0,2,2,2,0,0,0,2,1,1,61.3,3346.8,0,72,4173
5344,0,1,0,0,11,1,2,1,2,2,0,0,0,2,0,1,2,96.85,5219.65,0,57,5679
5345,0,0,1,1,1,0,1,0,0,2,2,2,0,0,2,0,3,40.55,217.5,0,30,2866
5346,1,0,0,0,6,1,0,2,1,1,1,1,1,1,1,0,3,19.8,607.7,0,38,4636
5347,1,0,1,1,9,1,2,1,2,2,2,0,2,2,1,1,2,108.25,5431.4,0,71,4972
5348,1,0,1,1,11,1,2,1,0,0,2,2,2,2,1,1,0,105.05,6004.85,0,75,5870
5349,0,0,1,1,12,1,2,0,2,2,2,2,2,2,2,1,3,90.45,5957.9,0,25,5509
5350,0,0,0,0,12,1,2,0,2,2,2,2,2,2,2,1,1,86.4,5442.05,0,33,6474
5351,0,0,1,0,13,1,2,0,2,2,2,0,0,0,2,0,0,66.9,4370.25,0,61,5546
5352,1,0,1,0,7,1,2,1,2,0,2,2,2,2,1,1,2,110.7,4428.6,0,60,5461
5353,0,0,1,0,3,1,0,2,1,1,1,1,1,1,1,1,3,20.0,416.45,0,71,3585
5354,1,1,0,0,12,1,2,1,0,0,2,2,2,2,1,0,2,102.1,6688.1,0,47,6100
5355,0,0,0,0,11,1,0,0,0,2,2,2,2,0,1,1,1,70.15,4224.7,0,62,4260
5356,0,0,1,1,9,1,2,0,2,2,2,2,0,2,1,1,0,80.05,4042.2,0,26,5823
5357,0,0,1,0,14,0,1,0,2,2,2,0,0,2,2,1,2,49.2,3580.95,0,33,4700
5358,1,0,1,0,11,1,0,2,1,1,1,1,1,1,2,1,0,20.5,1198.8,0,63,5848
5359,1,0,0,0,9,0,1,0,2,0,2,2,0,0,2,0,3,38.25,1755.35,0,73,2653
5360,0,0,1,1,13,0,1,0,0,2,2,0,2,2,2,1,1,54.95,3772.5,0,23,4175
5361,1,1,0,0,6,1,2,1,0,0,2,2,2,0,0,1,0,96.6,2877.95,0,40,3364
5362,1,0,1,1,3,1,0,2,1,1,1,1,1,1,1,0,3,19.9,357.7,0,29,5964
5363,0,0,1,1,14,1,0,2,1,1,1,1,1,1,2,0,1,19.9,1397.3,0,53,6015
5364,1,0,1,0,2,1,0,1,2,2,2,0,0,0,0,1,2,84.6,959.9,0,31,2499
5365,1,0,0,0,8,1,2,0,0,2,2,2,2,2,1,1,0,85.25,3704.15,0,57,2292
5366,0,0,1,1,11,1,2,0,2,2,2,2,2,0,2,0,1,81.25,4620.4,0,62,5907
5367,0,0,1,0,14,1,2,1,2,2,2,2,2,2,2,1,0,115.5,8312.75,0,44,4697
5368,0,0,0,0,2,1,2,1,2,0,0,0,0,0,0,1,0,79.0,929.3,0,33,3885
5369,0,1,1,0,2,1,0,1,0,2,0,0,2,2,0,1,2,94.65,1285.05,0,70,5868
5370,1,0,0,0,14,1,0,2,1,1,1,1,1,1,2,1,3,20.8,1521.2,0,57,4626
5371,1,0,1,0,11,1,2,0,0,2,2,0,0,0,2,0,1,59.5,3389.25,0,71,5477
5372,1,1,0,0,12,1,0,2,1,1,1,1,1,1,2,1,0,20.05,1198.05,0,44,4309
5373,0,0,1,0,6,1,2,1,0,0,2,0,2,2,0,1,2,100.45,3414.65,0,42,3744
5374,1,0,0,0,6,1,0,2,1,1,1,1,1,1,1,0,0,20.6,754.0,0,70,2858
5375,1,0,0,0,4,1,0,2,1,1,1,1,1,1,1,0,1,20.3,467.15,0,55,2768
5376,1,0,0,0,1,0,1,0,2,2,2,0,0,0,1,0,3,39.55,373.0,0,67,3755
5377,1,0,0,0,4,1,0,2,1,1,1,1,1,1,1,0,3,20.45,481.1,0,43,3434
5378,1,0,1,0,13,1,2,2,1,1,1,1,1,1,2,0,0,25.25,1728.2,0,70,4571
5379,1,0,1,0,6,1,0,1,0,0,0,0,2,2,0,0,2,91.25,2964.05,0,57,3296
5380,1,0,0,0,6,1,0,0,2,2,2,2,2,0,0,1,0,72.45,2156.25,0,77,3175
5381,0,0,0,0,11,1,0,2,1,1,1,1,1,1,2,0,0,19.7,1051.9,0,56,4831
5382,1,0,1,1,13,1,0,0,2,2,2,2,2,0,1,1,2,75.1,5013.0,0,23,6123
5383,1,0,1,1,14,1,2,2,1,1,1,1,1,1,2,0,0,25.0,1738.9,0,41,4275
5384,1,1,0,0,6,1,0,1,0,0,0,0,0,0,0,0,1,69.15,2275.1,0,63,4478
5385,0,0,1,1,11,1,0,1,0,2,2,0,2,0,0,1,2,91.55,5511.65,0,49,6423
5386,1,0,0,0,7,0,1,0,0,0,0,0,2,0,2,0,1,35.8,1316.9,0,68,5658
5387,0,0,0,0,14,1,2,1,2,2,2,2,2,2,2,1,1,113.15,7993.3,0,35,4955
5388,1,0,1,1,0,1,0,2,1,1,1,1,1,1,1,0,1,19.85,19.85,0,20,2618
5389,1,1,1,1,14,1,0,2,1,1,1,1,1,1,2,0,1,19.8,1388.45,0,69,5819
5390,1,0,1,1,6,1,0,2,1,1,1,1,1,1,1,0,2,19.9,666.0,0,30,2334
5391,0,0,1,1,1,1,0,2,1,1,1,1,1,1,1,0,3,19.7,94.45,0,51,4122
5392,0,0,1,1,13,1,0,0,0,2,2,2,0,0,1,0,0,59.1,4134.7,0,71,5846
5393,0,0,1,0,10,1,2,1,0,0,0,2,0,2,1,1,2,91.15,4862.5,0,44,6439
5394,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,2,68.95,351.5,0,57,5536
5395,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,3,51.55,106.2,0,72,4057
5396,1,0,0,1,12,1,2,2,1,1,1,1,1,1,2,1,3,24.4,1413.0,0,66,4889
5397,0,0,1,0,3,1,0,1,0,0,2,0,2,2,0,1,2,96.8,1743.05,0,66,3249
5398,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,70.05,657.5,0,63,3522
5399,1,0,0,0,10,1,0,2,1,1,1,1,1,1,2,0,1,19.5,1050.5,0,57,5625
5400,1,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,3,78.75,426.35,0,66,2610
5401,0,1,1,1,14,1,2,0,2,2,0,0,2,0,1,0,2,69.2,4982.5,0,65,5546
5402,0,0,0,0,0,1,0,2,1,1,1,1,1,1,0,1,3,19.55,19.55,0,58,5607
5403,1,0,0,0,14,1,2,1,0,2,2,0,2,2,2,1,2,103.65,7634.8,0,63,6088
5404,0,0,1,0,0,1,0,0,2,2,0,0,0,0,0,0,3,54.7,235.05,0,37,3475
5405,1,0,0,0,11,1,2,0,0,0,2,0,0,0,2,0,1,54.15,3116.15,0,64,4293
5406,0,1,1,0,6,1,2,1,0,0,0,0,0,2,0,1,2,84.85,2633.4,0,30,5603
5407,1,0,1,0,0,1,0,2,1,1,1,1,1,1,0,0,0,20.0,49.65,0,44,3985
5408,1,0,1,0,9,1,0,1,0,0,2,2,2,2,1,1,1,99.25,4920.8,0,43,4995
5409,1,0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,19.35,46.35,0,52,5863
5410,0,0,1,0,10,1,0,1,2,0,0,0,2,2,1,1,2,94.75,5276.1,0,63,6021
5411,1,0,1,1,14,1,2,1,2,2,2,2,2,2,2,1,1,114.05,8289.2,0,72,6254
5412,0,1,0,0,7,1,2,1,0,0,0,0,0,0,0,1,0,74.9,2659.45,0,23,5041
5413,0,0,1,1,1,1,0,2,1,1,1,1,1,1,0,1,0,19.8,196.75,0,49,3196
5414,0,0,1,1,14,1,2,0,2,2,2,2,0,2,2,0,0,80.85,5824.75,0,56,6317
5415,0,0,0,0,5,1,0,0,0,2,0,2,0,0,0,0,0,54.65,1517.5,0,73,3185
5416,1,0,1,0,7,1,2,1,2,0,0,0,2,0,0,0,0,91.7,3479.05,0,36,3676
5417,0,0,0,0,12,1,2,1,2,2,2,2,2,2,1,1,2,118.6,7365.7,0,76,5536
5418,1,0,1,1,10,1,2,2,1,1,1,1,1,1,2,0,3,24.55,1331.05,0,28,5535
5419,1,0,0,0,13,1,0,2,1,1,1,1,1,1,1,1,3,19.45,1195.95,0,57,5343
5420,0,0,0,1,6,1,2,1,2,2,2,2,2,2,2,1,1,116.15,3946.9,0,46,5104
